0,-40.974,-38.4
0.498047,-26.354,-35.136
0.996094,-24.0039,-45.1059
1.49414,-12.3219,-33.1358
1.99219,-0.349997,-33.7937
2.49023,9.03987,-34.4295
2.98828,13.9997,-23.0135
3.48633,17.1215,-20.6714
3.98438,23.5751,-14.4175
4.48242,16.4472,-9.16156
4.98047,26.1445,-7.09559
5.47852,20.6185,-7.61345
5.97656,17.6325,1.2279
6.47461,21.9718,4.0156
6.97266,12.4506,2.71569
7.4707,16.4658,14.3561
7.96875,14.4378,14.2799
8.4668,9.18044,10.9121
8.96484,0.635879,21.15
9.46289,-6.51662,23.365
9.96094,0.209949,22.9686
10.459,-8.94968,22.984
10.957,-9.94516,20.1543
11.4551,-15.5572,22.567
11.9531,-9.06293,16.5604
12.4512,-10.3102,12.2895
12.9492,-11.2755,12.9408
13.4473,-16.5189,12.6106
13.9453,-18.7633,6.82885
14.4434,-12.098,-4.91956
14.9414,-17.6566,-6.34664
15.4395,-14.7177,-12.439
15.9375,-10.8495,-23.1181
16.4355,-13.983,-22.9073
16.9336,-6.84335,-28.1828
17.4316,-12.7488,-25.5316
17.9297,-2.08441,-17.5126
18.4277,3.53115,-13.7269
18.9258,2.14618,-13.1049
19.4238,13.1342,-23.8466
19.9219,5.89045,-28.2974
20.4199,10.5855,-19.8584
20.918,19.4358,-21.5037
21.416,6.76464,-9.43973
21.9141,17.9016,1.25657
22.4121,22.3613,-1.13065
22.9102,21.7209,-3.51162
23.4082,25.9163,9.10216
23.9063,19.4995,7.0764
24.4043,19.105,5.24459
24.9023,8.72515,11.0218
25.4004,4.34135,10.6197
25.8984,3.81792,18.9558
26.3965,6.78877,24.0103
26.8945,4.43039,18.7558
27.3926,-13.3402,18.3453
27.8906,-9.72404,24.1194
28.3887,-10.7973,16.4186
28.8867,-22.5693,7.14584
29.3848,-20.1527,7.77006
29.8828,-24.6617,1.12362
30.3809,-20.6727,-9.41735
30.8789,-25.3187,-10.5222
31.377,-28.9882,-13.9454
31.875,-23.9362,-13.0824
32.373,-8.59062,-16.08
32.8711,-15.185,-19.3843
33.3691,-11.0607,-19.4446
33.8672,1.12693,-24.1003
34.3652,-0.668124,-10.4148
34.8633,-1.43984,-20.2635
35.3613,9.087,-12.4151
35.8594,5.89399,-14.723
36.3574,6.15067,-20.2783
36.8555,15.0773,-10.1233
37.3535,19.6847,-3.68578
37.8516,32.4654,-7.31908
38.3496,27.6394,-10.8959
