-1003.92,16.519
-1002.94,6.60558
-1001.96,20.1536
-1000.98,7.37448
-1000,21.6541
-999.02,22.0969
-998.039,22.053
-997.059,14.2406
-996.078,29.2435
-995.098,20.2242
-994.118,19.3634
-993.137,12.3741
-992.157,8.40172
-991.177,16.4327
-990.196,11.7942
-989.216,9.4668
-988.235,14.1009
-987.255,9.82884
-986.275,2.85935
-985.294,16.8292
-984.314,13.0027
-983.333,4.24837
-982.353,2.43739
-981.373,28.8653
-980.392,18.081
-979.412,6.9433
-978.431,9.01761
-977.451,5.16099
-976.471,10.2697
-975.49,15.1902
-974.51,5.40152
-973.529,6.99903
-972.549,7.85363
-971.569,1.02513
-970.588,7.25264
-969.608,8.58572
-968.627,19.7471
-967.647,17.0366
-966.667,23.1793
-965.686,19.087
-964.706,6.11948
-963.726,27.045
-962.745,10.5703
-961.765,15.9336
-960.784,9.92593
-959.804,11.5234
-958.824,25.4623
-957.843,12.52
-956.863,15.7325
-955.882,38.237
-954.902,40.3262
-953.922,21.9193
-952.941,18.5528
-951.961,7.43782
-950.98,13.3559
-950,21.3378
-949.02,8.60009
-948.039,17.5257
-947.059,11.892
-946.078,9.20465
-945.098,9.94738
-944.118,6.95915
-943.137,7.49239
-942.157,27.8291
-941.177,20.3506
-940.196,14.7946
-939.216,14.3734
-938.235,24.121
-937.255,10.5839
-936.275,12.339
-935.294,5.9861
-934.314,26.3914
-933.333,17.5876
-932.353,9.83933
-931.373,14.6188
-930.392,17.1076
-929.412,12.7183
-928.431,0.784481
-927.451,7.36116
-926.471,13.8804
-925.49,12.9199
-924.51,15.958
-923.529,25.7523
-922.549,23.8362
-921.569,10.8
-920.588,16.8898
-919.608,7.21364
-918.627,1.78122
-917.647,12.8003
-916.667,27.0116
-915.686,15.8772
-914.706,20.8127
-913.726,5.02062
-912.745,16.2279
-911.765,12.405
-910.784,17.4122
-909.804,16.5985
-908.824,19.1717
-907.843,7.46289
-906.863,10.1456
-905.882,9.77214
-904.902,13.0375
-903.922,24.003
-902.941,33.7837
-901.961,6.79735
-900.98,28.3642
-900,49.4429
-899.02,34.0662
-898.039,17.3323
-897.059,11.7753
-896.078,12.7851
-895.098,23.4254
-894.118,21.8076
-893.137,29.5525
-892.157,27.6531
-891.177,11.0259
-890.196,6.48597
-889.216,15.9156
-888.235,15.8959
-887.255,12.7266
-886.275,25.8581
-885.294,24.982
-884.314,11.3815
-883.333,8.29813
-882.353,14.9804
-881.373,18.7463
-880.392,24.262
-879.412,27.0921
-878.431,9.28599
-877.451,21.7706
-876.471,7.08692
-875.49,17.1753
-874.51,7.07804
-873.529,5.96258
-872.549,14.2202
-871.569,26.0644
-870.588,26.4863
-869.608,9.27113
-868.627,8.48045
-867.647,3.07537
-866.667,19.8832
-865.686,25.5442
