0,-0.428,-6.28
0.498047,6.032,-2.756
0.996094,5.12599,-3.85199
1.49414,5.15997,-17.7619
1.99219,-2.48998,-9.8639
2.49023,-1.28198,-12.1198
2.98828,1.09397,-21.4155
3.48633,-0.915973,-17.9135
3.98438,3.08788,-15.8254
4.48242,-1.82991,-14.9473
4.98047,-3.51579,-11.1233
5.47852,7.83944,-17.1048
5.97656,0.557953,-21.7062
6.47461,4.0176,-21.7698
6.97266,-4.59547,-18.1039
7.4707,1.64178,-13.7982
7.96875,15.6056,-12.6681
8.4668,18.3629,-18.2949
8.96484,17.3407,-22.6557
9.46289,24.6608,-8.53819
9.96094,32.2024,-3.83309
10.459,24.7396,-12.2188
10.957,26.3485,-6.99401
11.4551,24.9342,-7.0698
11.9531,24.2698,-3.47882
12.4512,32.9879,-1.02762
12.9492,28.9445,3.34067
13.4473,30.359,11.8909
13.9453,32.0872,6.77287
14.4434,23.0526,8.22193
14.9414,26.1881,12.3055
15.4395,22.7851,10.7839
15.9375,21.3411,17.5354
16.4355,25.5136,12.7258
16.9336,19.6546,4.46896
17.4316,6.34543,9.20736
17.9297,8.9172,23.2003
18.4277,9.04271,20.6334
18.9258,1.08108,23.7898
19.4238,5.10743,27.943
19.9219,6.31406,26.2852
20.4199,1.44657,16.4677
20.918,-7.46025,15.4699
21.416,-8.22705,22.927
21.9141,-10.4621,15.6282
22.4121,-8.92935,13.0145
22.9102,-1.98353,9.64199
23.4082,0.13782,1.28233
23.9063,-2.82617,4.88337
24.4043,-13.5189,11.2521
24.9023,-7.13749,7.70865
25.4004,-12.6446,6.39621
25.8984,-3.72007,3.27479
26.3965,-1.811,3.41635
26.8945,-7.75868,6.03164
27.3926,0.804568,-2.61933
27.8906,-3.03838,-4.53562
28.3887,0.812445,-1.19771
28.8867,6.94224,3.69867
29.3848,6.04361,2.81423
29.8828,-1.80218,7.24264
30.3809,2.60229,4.89926
30.8789,5.83479,1.07556
31.377,11.106,3.78315
31.875,7.68146,7.40413
32.373,2.27434,7.01254
32.8711,-2.04675,4.27702
33.3691,-1.66161,7.30867
33.8672,-3.11352,7.43574
34.3652,0.00598383,6.51173
34.8633,-7.01374,1.65322
35.3613,-9.55561,8.56854
35.8594,-0.275159,12.5815
36.3574,1.65281,4.47394
36.8555,2.31253,3.02623
37.3535,-1.32959,11.4102
37.8516,-1.73409,16.5776
38.3496,-3.22473,14.0389
38.8477,-9.22491,12.7443
39.3457,-3.81994,12.0756
39.8438,-5.43947,7.42397
40.3418,-9.00715,4.35116
40.8398,0.278895,15.6679
41.3379,3.42807,11.081
41.8359,-5.24616,5.32583
42.334,-5.61606,11.5169
42.832,-2.61459,16.4801
43.3301,-4.42424,-1.16281
43.8281,-7.24888,5.22015
44.3262,-10.3377,10.0689
44.8242,-15.7646,1.64414
45.3223,-15.9719,3.04313
45.8203,-13.9404,5.30749
46.3184,-9.05975,-3.78468
46.8164,-1.08435,-7.37752
47.3145,-2.43304,-3.11142
47.8125,0.590784,-4.58306
48.3105,3.75912,0.843314
48.8086,12.6244,-0.912823
49.3066,1.07577,2.04815
49.8047,-2.68216,7.56929
50.3027,2.95022,3.69573
50.8008,-1.94405,4.33933
51.2988,-2.8243,5.34451
51.7969,-7.76836,6.92972
52.2949,-7.51505,4.79079
52.793,-4.53787,7.93929
53.291,-4.94455,4.99223
53.7891,-11.6199,3.59125
54.2871,-14.675,10.8439
54.7852,-9.27765,4.87315
55.2832,-14.7704,2.72218
55.7813,-5.87245,10.0157
56.2793,-4.00973,9.54196
56.7773,-4.56294,4.84874
57.2754,-2.43496,-3.99079
57.7734,-10.183,0.406764
58.2715,-10.7212,3.0017
58.7695,-3.82252,-5.06826
59.2676,-11.5255,-4.75417
59.7656,-5.74704,-14.08
60.2637,-6.52746,-16.0569
60.7617,-15.3112,-15.5887
61.2598,-6.87247,-19.1426
61.7578,-6.88535,-5.27599
62.2559,-5.44366,-3.1687
62.7539,2.50843,-14.2798
63.2519,-3.96415,-11.8845
63.75,4.79746,-15.6423
64.248,9.8747,-21.8289
64.7461,5.44946,-16.9206
65.2441,-1.01172,-4.91406
65.7422,7.81336,-12.6039
66.2402,8.9225,-9.59743
66.7383,9.98182,-1.63263
67.2363,8.66444,-10.0673
67.7344,4.04566,-1.41054
68.2324,8.48759,2.72766
68.7305,7.46376,0.193812
69.2285,14.235,-2.08809
69.7266,12.3505,-5.31425
70.2246,10.5081,5.32128
70.7227,17.8723,2.02973
71.2207,11.6369,2.14598
71.7188,9.69279,0.981923
72.2168,6.83476,1.04694
72.7148,-6.44253,1.90195
73.2129,-4.73726,6.23605
73.7109,5.70189,6.53704
74.209,-1.02845,3.63215
74.707,-9.14389,5.16305
75.2051,3.07834,-0.473592
75.7031,-5.98985,-5.43545
76.2012,-9.28101,1.35517
76.6992,-3.20092,0.658721
77.1973,-9.86328,1.46313
77.6953,0.449504,-0.244467
78.1934,4.79183,-1.67744
78.6914,0.695683,1.45246
79.1895,3.94475,-2.24035
79.6875,-0.650111,-4.94478
80.1855,1.13846,4.27022
80.6836,8.12132,7.02443
81.1816,-0.840722,-1.60466
81.6797,-5.24808,4.56303
82.1777,-0.474321,3.47573
82.6758,-2.73518,-0.893362
83.1738,-0.051152,5.12105
83.6719,7.57482,3.78052
84.1699,9.41207,7.07576
84.668,6.47073,3.87536
85.166,3.70552,4.24022
85.6641,6.60766,6.16741
86.1621,11.6151,6.67116
86.6602,12.9761,-0.840846
87.1582,5.1167,0.958524
87.6562,-4.60506,1.05259
88.1543,-2.56415,0.791237
88.6523,6.82519,-2.39873
89.1504,-3.39716,-4.24301
89.6484,-9.4535,5.40368
90.1465,-1.7263,4.72574
90.6445,-9.63185,9.08465
91.1426,-8.66306,8.98268
91.6406,-4.90696,2.8093
92.1387,-4.89216,3.21636
92.6367,-13.2232,6.92512
93.1348,-5.40918,8.23426
93.6328,-1.0244,-0.321228
94.1309,-1.41974,-2.42433
94.6289,-8.32468,-10.3471
95.1269,-9.59119,-1.05503
95.625,-4.72993,2.86692
96.123,-10.749,6.94947
96.6211,-5.90138,1.36141
97.1191,-8.44621,-0.295295
97.6172,-7.74823,2.28947
98.1152,0.385073,-9.50564
98.6133,-13.707,-13.5389
99.1113,-10.9978,0.0840108
99.6094,-0.00195242,-2.01581
100.107,3.45458,-7.90901
100.605,-2.58299,-1.59899
101.104,0.958392,0.429419
101.602,3.28036,-1.60798
102.1,10.0396,-11.2375
102.598,6.14988,-5.49842
103.096,2.96791,7.81759
103.594,12.7558,8.4395
104.092,10.6905,-1.1285
104.59,6.34451,10.38
105.088,19.7204,11.1644
105.586,5.86808,4.67226
106.084,9.25843,8.98388
106.582,2.39626,14.5547
107.08,-5.57754,17.5772
107.578,-1.9028,19.102
108.076,1.30128,12.7638
108.574,7.44006,9.45077
109.072,-1.45224,5.1927
109.57,-5.53341,0.85518
110.068,-3.52087,6.54625
110.566,-1.27627,1.20051
111.064,-0.0951621,2.65285
111.563,-10.6979,6.93908
112.061,-4.96903,5.49116
112.559,-5.52462,3.73353
113.057,-11.0909,5.77727
113.555,-5.55073,-7.849
114.053,-12.9734,-1.22734
114.551,-2.59165,3.20418
115.049,-5.53456,-3.17036
115.547,-11.4071,0.397154
116.045,-2.66504,-1.07492
116.543,0.0638965,-3.42332
117.041,3.30622,-5.06773
117.539,-5.66235,-2.51767
118.037,1.7818,-10.1781
118.535,1.56275,-9.9219
119.033,9.07412,-1.15239
119.531,4.22746,3.71714
120.029,-2.0967,6.07559
120.527,-2.90555,-4.01639
121.025,-6.99527,-5.83067
121.523,-9.92607,-5.56447
122.021,-10.9308,-11.6912
122.52,-5.11933,-8.94003
123.018,8.55737,-5.38212
123.516,9.24718,-6.79799
124.014,7.36472,-5.44641
124.512,8.14118,-1.17762
125.01,3.57226,-1.5761
125.508,-0.150245,0.433397
126.006,4.82949,3.72609
126.504,-4.24281,3.48819
127.002,4.87852,0.96608
127.5,7.95908,2.4895
127.998,-1.02127,10.9935
128.496,2.37069,5.03555
128.994,2.51796,-0.711179
129.492,-2.99948,4.47521
129.99,-2.03617,1.40995
130.488,-2.39079,4.42057
130.986,-0.80052,9.56211
131.484,-2.1993,10.1636
131.982,-6.10853,-0.429747
132.48,-5.33752,-1.29075
132.979,-11.2296,0.63654
133.477,-6.11612,2.2406
133.975,1.80302,4.49126
134.473,-1.0037,-9.75921
134.971,-6.96615,-6.16958
135.469,-8.46655,-3.57574
135.967,-3.63582,-6.26126
136.465,2.47729,-0.212338
136.963,-5.28187,-3.49958
137.461,-9.90646,-4.00312
137.959,-0.0630657,4.64964
138.457,-0.273194,-4.69777
138.955,1.03511,-7.27063
139.453,3.12531,-1.19896
139.951,1.57835,-7.71618
140.449,1.45572,4.29274
140.947,5.92579,3.61804
141.445,2.50717,-2.34321
141.943,4.96308,-2.54063
142.441,13.8382,-3.25424
142.939,6.91767,-2.53508
143.438,5.42447,-11.3649
143.936,1.45605,-6.7397
144.434,-4.91461,0.690668
144.932,-3.17636,6.00846
145.43,-5.17737,5.28195
145.928,-5.46826,3.97813
146.426,9.20938,4.05844
146.924,10.3856,-0.877499
147.422,5.98462,0.975918
147.92,4.21546,-2.07452
148.418,8.13762,1.33761
148.916,9.03753,-2.86014
149.414,12.2252,3.49806
149.912,9.45178,6.95569
150.41,-9.05239,7.53103
150.908,-9.32562,16.924
151.406,-3.19576,6.79478
151.904,-3.68855,-2.25401
152.402,-2.33075,-0.741603
152.9,-2.85752,-3.05987
153.398,-3.31774,5.38589
153.896,2.76659,-7.97663
154.395,-1.27889,-4.99276
154.893,-2.00542,-6.48269
155.391,-4.98337,-7.14471
155.889,-9.04595,-0.809494
156.387,-10.4327,-0.720538
156.885,-3.73708,0.107473
157.383,-12.8694,-7.4506
157.881,-9.46751,-2.82801
158.379,-3.44091,-10.4677
158.877,-8.74299,-6.03764
159.375,0.720777,0.575868
159.873,0.615152,-10.5949
160.371,7.04988,-5.50038
160.869,6.30842,-0.552643
161.367,-0.340101,-3.91586
161.865,4.90043,-1.88767
162.363,5.00366,-4.90978
162.861,4.41426,-0.384745
163.359,9.45915,3.87408
163.857,16.7392,4.44453
164.355,14.6349,6.09616
164.854,7.71086,-3.12932
165.352,3.48208,-6.05384
165.85,-5.94283,-0.366981
166.348,-5.38084,-2.25714
166.846,-5.26455,7.52453
167.344,0.648921,4.88467
167.842,-8.20823,4.36302
168.34,-4.649,5.20397
168.838,-12.2865,2.54956
169.336,-9.16906,5.48351
169.834,-2.03051,2.5904
170.332,-6.07038,7.97694
170.83,-7.97179,8.14147
171.328,-7.7038,11.8455
171.826,-10.3575,3.7618
172.324,-0.871615,0.439534
172.822,-4.63736,-0.307169
173.32,-1.23561,1.72874
173.818,4.21123,-0.0130208
174.316,-1.37216,5.4366
174.814,-1.35671,6.62747
175.312,2.38719,3.54455
175.811,1.94978,4.16325
176.309,4.69234,0.890948
176.807,0.276448,-0.200378
177.305,0.21142,-0.962514
177.803,6.22493,-3.02348
178.301,5.36062,-0.31315
178.799,1.70028,2.19111
179.297,3.9582,-3.49536
179.795,4.26367,4.81143
180.293,-1.60743,-0.553073
180.791,0.593507,2.02643
181.289,0.726311,3.62046
181.787,3.10902,0.134853
182.285,2.54077,-5.74813
182.783,4.08632,-2.23326
183.281,9.16892,-3.31336
183.779,-2.84534,-3.476
184.277,0.958468,5.1149
184.775,1.91976,-2.50195
185.273,-0.854481,-6.23366
185.771,3.04272,-2.91387
186.27,-1.35968,-3.17934
186.768,-1.56872,2.63353
187.266,7.90437,3.1838
187.764,8.74596,-6.51905
188.262,0.460974,-5.59964
188.76,-7.33548,-0.321248
189.258,-3.20184,9.09358
189.756,0.693258,6.17331
190.254,0.443627,5.02472
190.752,-1.40356,7.27981
191.25,1.12086,1.60254
191.748,-3.5935,-0.944598
192.246,-4.23041,2.7483
192.744,-6.06099,3.31581
193.242,3.32887,10.6721
193.74,5.88719,10.2852
194.238,7.06421,6.2935
194.736,10.8103,-6.2248
195.234,-5.46464,-8.59929
195.732,1.65411,-4.4827
196.23,-3.46524,-5.18236
196.729,-5.94147,4.12677
197.227,5.3249,-0.653777
197.725,5.61904,-2.00225
198.223,3.2912,3.48587
198.721,7.9958,-0.805581
199.219,7.97556,-1.43226
199.717,0.248888,2.45073
200.215,2.8018,4.38883
200.713,3.15797,1.42653
201.211,-1.75417,-0.546025
201.709,-1.9727,2.20479
202.207,9.34215,1.8195
202.705,0.796997,-0.26627
203.203,5.2286,-0.626419
203.701,5.84125,-9.90914
204.199,-2.62436,-2.29699
204.697,8.10054,0.164505
205.195,6.50104,-0.043364
205.693,9.71957,1.77705
206.191,2.65701,1.62633
206.689,4.9487,5.26081
207.188,10.6948,4.52425
207.686,4.9563,9.89999
208.184,6.69571,10.7344
208.682,6.44744,7.90041
209.18,1.35325,14.2991
209.678,5.92464,9.41036
210.176,12.1236,4.57872
210.674,0.946896,2.19565
211.172,4.74999,4.34952
211.67,-1.14694,5.41883
212.168,-8.70079,3.28656
212.666,0.702874,3.41754
213.164,3.61647,6.87093
213.662,-0.363607,-3.3459
214.16,-7.57088,5.07531
214.658,-4.03485,11.4729
215.156,-8.55724,2.84526
215.654,-10.1935,5.0369
216.152,-2.95658,-0.459118
216.65,-2.69255,-4.67089
217.148,-2.22177,-4.622
217.646,-3.69563,-3.23724
218.145,-3.21055,-0.349401
218.643,0.611122,-1.16167
219.141,2.53399,4.21323
219.639,7.0764,4.05078
220.137,7.82857,6.61542
220.635,3.93084,8.22257
221.133,-1.04836,10.4126
221.631,1.96062,-0.930583
222.129,0.0816482,6.51053
222.627,1.68706,11.5398
223.125,5.72328,5.38286
223.623,8.3587,7.32737
224.121,11.7386,0.448078
224.619,7.6149,3.12243
225.117,-0.735948,1.37282
225.615,-3.05885,-2.94923
226.113,-0.387001,-1.44729
226.611,-4.35357,-2.52913
227.109,-4.02635,-3.22496
227.607,-3.52659,-5.45131
228.105,-8.87942,0.178082
228.604,-8.50259,-5.33593
229.102,1.86687,-4.08071
229.6,8.28353,1.99255
230.098,6.36482,-3.67675
230.596,4.94233,0.868555
231.094,5.47722,2.16488
231.592,2.334,-1.22934
232.09,8.28631,-4.21599
232.588,-6.99046,2.77865
233.086,2.82789,10.3578
233.584,3.28708,4.74489
234.082,-0.436043,7.72789
234.58,4.80067,7.91069
