-1003.92,11.2953
-1002.94,13.5511
-1001.96,10.9825
-1000.98,12.7085
-1000,2.10245
-999.02,1.81533
-998.039,8.1456
-997.059,14.6502
-996.078,9.06743
-995.098,10.6471
-994.118,14.6502
-993.137,12.6268
-992.157,13.3077
-991.177,18.3952
-990.196,21.6651
-989.216,22.6164
-988.235,15.3585
-987.255,21.5154
-986.275,19.6664
-985.294,17.0388
-984.314,12.726
-983.333,21.4847
-982.353,19.5853
-981.373,21.6559
-980.392,11.7874
-979.412,16.5236
-978.431,17.9105
-977.451,3.50169
-976.471,12.8159
-975.49,20.4596
-974.51,18.1863
-973.529,4.13458
-972.549,18.317
-971.569,1.35133
-970.588,8.46026
-969.608,16.7639
-968.627,17.493
-967.647,11.9927
-966.667,16.6828
-965.686,14.8392
-964.706,3.69901
-963.726,11.2255
-962.745,9.88252
-961.765,22.0281
-960.784,20.624
-959.804,6.23549
-958.824,11.9381
-957.843,5.41576
-956.863,8.60934
-955.882,5.26616
-954.902,13.0681
-953.922,25.2006
-952.941,19.816
-951.961,12.3796
-950.98,4.11315
-950,1.78972
-949.02,4.88124
-948.039,10.7453
-947.059,17.83
-946.078,13.8824
-945.098,3.5455
-944.118,11.9903
-943.137,12.6594
-942.157,19.5812
-941.177,14.4339
-940.196,19.591
-939.216,15.0083
-938.235,10.8099
-937.255,5.54097
-936.275,4.3503
-935.294,3.54789
-934.314,5.67094
-933.333,8.61345
-932.353,17.3117
-931.373,14.5653
-930.392,14.5376
-929.412,15.1972
-928.431,17.3919
-927.451,13.0822
-926.471,19.2656
-925.49,18.7336
-924.51,14.7273
-923.529,10.2349
-922.549,11.6405
-921.569,8.71416
-920.588,6.84121
-919.608,3.61667
-918.627,9.48028
-917.647,14.9404
-916.667,13.4545
-915.686,20.3525
-914.706,28.6429
-913.726,14.7016
-912.745,16.5661
-911.765,19.8375
-910.784,12.9126
-909.804,20.2158
-908.824,8.18841
-907.843,8.02122
-906.863,16.2272
-905.882,10.0718
-904.902,24.0539
-903.922,33.1886
-902.941,11.241
-901.961,10.3247
-900.98,10.9254
-900,16.2482
-899.02,28.3679
-898.039,6.26487
-897.059,16.942
-896.078,6.08187
-895.098,1.90514
-894.118,5.35814
-893.137,15.2313
-892.157,13.2342
-891.177,9.42681
-890.196,1.45531
-889.216,7.93093
-888.235,9.21503
-887.255,16.6733
-886.275,16.0944
-885.294,10.9633
-884.314,10.6264
-883.333,16.4461
-882.353,12.8764
-881.373,21.0494
-880.392,8.44425
-879.412,10.5557
-878.431,15.3898
-877.451,5.90115
-876.471,13.9743
-875.49,11.0262
-874.51,28.9469
-873.529,19.8459
-872.549,9.97073
-871.569,21.5094
-870.588,8.58189
-869.608,4.65984
-868.627,15.5491
-867.647,33.4113
-866.667,8.30359
-865.686,29.0223
-864.706,3.80622
-863.726,16.9039
-862.745,21.7932
-861.765,7.96385
-860.784,23.1064
-859.804,7.72449
-858.824,16.7483
-857.843,15.7348
-856.863,9.17681
-855.882,17.7921
-854.902,6.57701
-853.922,6.09858
-852.941,16.2629
-851.961,14.4967
-850.98,13.1378
-850,11.5758
-849.02,15.0895
-848.039,26.7828
-847.059,20.8943
-846.078,13.6059
-845.098,16.8914
-844.118,6.52342
-843.137,11.0084
-842.157,1.62927
-841.177,11.4913
-840.196,9.5476
-839.216,15.2168
-838.235,13.8071
-837.255,9.90723
-836.275,5.4048
-835.294,12.736
-834.314,34.1358
-833.333,19.3212
-832.353,18.1671
-831.373,23.5498
-830.392,17.162
-829.412,34.7791
-828.431,46.861
-827.451,53.4336
-826.471,78.0302
-825.49,303.422
-824.51,320.234
-823.529,100.672
-822.549,61.4465
-821.569,27.202
-820.588,44.7931
-819.608,33.2138
-818.627,47.4766
-817.647,17.4945
-816.667,11.5503
-815.686,25.7569
-814.706,6.3321
-813.726,3.95753
-812.745,19.0113
-811.765,19.6082
-810.784,6.41025
-809.804,31.0874
-808.824,20.5233
-807.843,8.18409
-806.863,21.0857
-805.882,36.2708
-804.902,18.7714
-803.922,5.87848
-802.941,8.70476
-801.961,7.61354
-800.98,12.9993
-800,15.3492
-799.02,24.9963
-798.039,37.9034
-797.059,20.8132
-796.078,29.3327
-795.098,23.1607
-794.118,16.9188
-793.137,13.4459
-792.157,26.7979
-791.177,20.8779
-790.196,19.8442
-789.216,35.0766
-788.235,28.7081
-787.255,17.5783
-786.275,7.29652
-785.294,22.7829
-784.314,22.0973
-783.333,3.53747
-782.353,15.488
-781.373,5.81224
-780.392,11.6323
-779.412,7.9844
-778.431,25.7137
-777.451,25.4524
-776.471,16.4574
-775.49,27.9746
-774.51,37.8182
-773.529,13.2625
-772.549,8.94647
-771.569,19.5673
-770.588,42.167
-769.608,14.472
-768.627,10.3422
-767.647,28.1109
-766.667,30.469
-765.686,31.5153
-764.706,35.5781
-763.726,7.14294
-762.745,20.8595
-761.765,27.9299
-760.784,36.9948
-759.804,16.3301
-758.824,4.11859
-757.843,10.2445
-756.863,9.25556
-755.882,11.9027
-754.902,17.1805
-753.922,23.8729
-752.941,25.5813
-751.961,54.772
-750.98,33.558
-750,17.2756
-749.02,21.96
-748.039,21.1484
-747.059,1.84209
-746.078,11.2764
-745.098,17.76
-744.118,34.7615
-743.137,40.5773
-742.157,39.2038
-741.177,45.2607
-740.196,33.1295
-739.216,6.11493
-738.235,28.8044
-737.255,8.06109
-736.275,22.9709
-735.294,34.912
-734.314,33.1569
-733.333,13.6879
-732.353,7.78442
-731.373,23.6244
-730.392,20.921
-729.412,18.6319
-728.431,2.45913
-727.451,32.8696
-726.471,17.5742
-725.49,14.4794
-724.51,20.8852
-723.529,17.3959
-722.549,38.5621
-721.569,21.0287
-720.588,7.41759
-719.608,32.8956
-718.627,37.4156
-717.647,42.4177
-716.667,8.24398
-715.686,32.9822
-714.706,36.6024
-713.726,31.3116
-712.745,59.1825
-711.765,38.0882
-710.784,17.8676
-709.804,6.79138
-708.824,13.346
-707.843,32.2787
-706.863,12.5314
-705.882,12.8572
-704.902,21.9347
-703.922,25.9646
-702.941,18.1791
-701.961,4.99047
-700.98,10.1626
-700,17.595
-699.02,11.0845
-698.039,33.5934
-697.059,24.6606
-696.078,7.60644
-695.098,22.7944
-694.118,29.1503
-693.137,8.68098
-692.157,40.3786
-691.177,33.2313
-690.196,40.5579
-689.216,38.1266
-688.235,25.6664
-687.255,25.2611
-686.275,19.1339
-685.294,22.479
-684.314,20.0317
-683.333,43.6279
-682.353,25.5425
-681.373,24.7874
-680.392,37.2173
-679.412,5.6124
-678.431,47.5462
-677.451,39.2585
-676.471,4.36987
-675.49,15.4305
-674.51,31.8207
-673.529,50.0088
-672.549,11.1455
-671.569,29.9911
-670.588,27.4819
-669.608,38.2461
-668.627,55.8113
-667.647,5.58279
-666.667,43.3605
-665.686,18.3037
-664.706,6.68651
-663.726,34.4012
-662.745,28.9604
-661.765,15.5247
-660.784,8.41263
-659.804,20.6746
-658.824,18.9027
-657.843,13.2641
-656.863,19.4571
-655.882,27.4286
-654.902,29.4228
-653.922,51.7259
-652.941,46.8374
-651.961,40.6393
-650.98,21.5567
-650,42.0758
-649.02,28.0231
-648.039,12.9204
-647.059,39.7237
-646.078,17.2858
-645.098,20.845
-644.118,11.9521
-643.137,29.6214
-642.157,47.2256
