-1003.92,17.1759
-1002.94,14.2612
-1001.96,14.7164
-1000.98,20.2738
-1000,11.1677
-999.02,26.0852
-998.039,26.0696
-997.059,20.6527
-996.078,7.10487
-995.098,23.6855
-994.118,33.2268
-993.137,26.7228
-992.157,14.4469
-991.177,4.38904
-990.196,7.34594
-989.216,17.4934
-988.235,28.5699
-987.255,15.6926
-986.275,9.71476
-985.294,12.4702
-984.314,5.28467
-983.333,19.3567
-982.353,25.8552
-981.373,20.172
-980.392,16.5234
-979.412,20.4219
-978.431,16.9758
-977.451,9.96671
-976.471,17.3493
-975.49,16.7544
-974.51,9.07014
-973.529,12.3018
-972.549,15.1699
-971.569,6.1857
-970.588,3.05031
-969.608,17.0619
-968.627,16.8905
-967.647,16.2958
-966.667,16.4283
-965.686,5.72352
-964.706,16.7775
-963.726,8.9031
-962.745,21.487
-961.765,13.9147
-960.784,24.8825
-959.804,31.1953
-958.824,7.26334
-957.843,33.1557
-956.863,22.5981
-955.882,16.8348
-954.902,11.546
-953.922,9.84778
-952.941,19.5248
-951.961,31.7841
-950.98,12.5533
-950,6.79929
-949.02,20.8534
-948.039,12.8038
-947.059,6.90297
-946.078,21.9347
-945.098,27.4082
-944.118,15.1546
-943.137,24.082
-942.157,22.1392
-941.177,14.9148
-940.196,14.8189
-939.216,15.0818
-938.235,6.05539
-937.255,11.1329
-936.275,1.43515
-935.294,12.0717
-934.314,2.79665
-933.333,17.8371
-932.353,22.3399
-931.373,17.4221
-930.392,4.53321
-929.412,11.1927
-928.431,19.0213
-927.451,4.58571
-926.471,7.24183
-925.49,20.1771
-924.51,24.535
-923.529,16.5138
-922.549,9.13317
-921.569,21.5042
-920.588,30.2824
-919.608,16.9714
-918.627,13.2287
-917.647,10.8907
-916.667,10.9919
-915.686,29.1169
-914.706,41.8749
-913.726,42.3764
-912.745,23.6632
-911.765,21.4041
-910.784,8.52384
-909.804,9.90086
-908.824,21.5479
-907.843,14.8283
-906.863,9.14022
-905.882,24.5747
-904.902,18.33
-903.922,4.14096
-902.941,4.69726
-901.961,16.8533
-900.98,10.0865
-900,13.5386
-899.02,5.93773
-898.039,10.3179
-897.059,16.5534
-896.078,8.72318
-895.098,12.4306
-894.118,18.805
-893.137,21.4039
-892.157,22.4031
-891.177,20.3107
-890.196,22.7195
-889.216,15.6007
-888.235,15.698
-887.255,4.67544
-886.275,14.7279
-885.294,7.58052
-884.314,9.00801
-883.333,3.05591
-882.353,23.6055
-881.373,9.61836
-880.392,33.1254
-879.412,18.8485
-878.431,10.706
-877.451,32.3263
-876.471,17.8898
-875.49,5.93234
-874.51,13.9689
-873.529,14.847
-872.549,12.0583
-871.569,9.09324
-870.588,4.40299
-869.608,11.3338
-868.627,7.38728
-867.647,15.4674
-866.667,15.3816
-865.686,7.64722
-864.706,5.53729
-863.726,13.3706
-862.745,14.6523
-861.765,21.166
-860.784,5.69784
-859.804,18.704
-858.824,33.6436
-857.843,12.7022
-856.863,10.1478
-855.882,14.8217
-854.902,17.215
-853.922,13.311
-852.941,13.5938
-851.961,12.8588
-850.98,18.999
-850,14.222
-849.02,4.70111
-848.039,20.0848
-847.059,18.146
-846.078,21.7709
-845.098,20.3003
-844.118,11.2249
-843.137,26.7104
-842.157,14.9713
-841.177,18.0592
-840.196,18.6076
-839.216,26.806
-838.235,24.1963
-837.255,21.261
-836.275,25.9883
-835.294,40.2729
-834.314,24.2586
-833.333,18.1706
-832.353,18.5717
-831.373,23.8699
-830.392,6.40263
-829.412,36.827
-828.431,19.3383
-827.451,23.6761
-826.471,40.3625
-825.49,82.4001
-824.51,127.372
-823.529,26.7918
-822.549,21.1273
-821.569,50.7541
-820.588,32.5944
-819.608,9.84366
-818.627,20.1497
-817.647,16.1035
-816.667,14.8613
-815.686,17.4601
-814.706,28.8893
-813.726,19.7728
-812.745,13.5593
-811.765,11.1396
-810.784,15.9501
-809.804,15.4475
-808.824,25.0746
-807.843,26.1898
-806.863,29.6491
-805.882,12.7217
-804.902,31.0205
-803.922,38.5774
-802.941,32.5424
-801.961,43.8394
-800.98,29.888
-800,15.2853
-799.02,31.7777
-798.039,41.0233
-797.059,38.9612
-796.078,15.1281
-795.098,47.1662
-794.118,27.5837
-793.137,16.4022
-792.157,24.817
-791.177,4.57443
-790.196,12.0734
-789.216,34.1184
-788.235,29.6773
-787.255,36.9482
-786.275,40.6512
-785.294,38.9254
-784.314,60.1674
-783.333,19.2052
-782.353,33.1793
-781.373,12.77
-780.392,44.9572
-779.412,34.8401
-778.431,13.3821
-777.451,31.2882
-776.471,40.4903
-775.49,32.7594
-774.51,27.5751
-773.529,6.7016
-772.549,26.4198
-771.569,12.8699
-770.588,20.6112
-769.608,15.0777
-768.627,26.6912
-767.647,9.11447
-766.667,11.6996
-765.686,28.8745
-764.706,36.7331
-763.726,34.5596
-762.745,32.8138
-761.765,14.9663
-760.784,44.2601
-759.804,23.81
-758.824,25.9516
-757.843,8.65743
-756.863,28.2259
-755.882,16.2047
-754.902,21.3693
-753.922,4.42895
-752.941,24.2556
-751.961,26.9021
-750.98,23.6478
-750,26.5094
-749.02,26.8235
-748.039,23.5066
-747.059,15.7815
-746.078,42.6009
-745.098,13.2588
-744.118,19.2663
-743.137,21.9559
-742.157,10.6762
-741.177,17.2568
-740.196,22.3033
-739.216,19.1861
-738.235,4.80075
-737.255,35.8236
-736.275,28.4931
-735.294,23.8915
-734.314,19.1069
-733.333,38.7749
-732.353,61.8247
-731.373,20.7849
-730.392,14.6222
-729.412,12.6796
-728.431,13.3114
-727.451,1.98584
-726.471,17.1955
-725.49,28.2874
-724.51,17.5057
-723.529,18.6658
-722.549,27.5665
-721.569,9.12754
-720.588,45.922
-719.608,23.3772
-718.627,6.64347
-717.647,9.3511
-716.667,16.4738
-715.686,31.2997
-714.706,42.8501
-713.726,23.4538
-712.745,17.5271
-711.765,21.4431
-710.784,8.7414
-709.804,19.8389
-708.824,50.0434
-707.843,39.1896
-706.863,30.114
-705.882,22.7363
-704.902,37.8708
-703.922,20.5917
-702.941,28.3653
-701.961,13.8362
-700.98,16.1175
-700,23.7638
-699.02,30.2804
-698.039,14.4595
-697.059,14.7533
-696.078,25.9569
-695.098,32.2636
-694.118,29.2473
-693.137,15.599
-692.157,49.0462
-691.177,23.6046
-690.196,34.4702
-689.216,38.1647
-688.235,31.6206
-687.255,20.4564
-686.275,25.5683
-685.294,22.1992
-684.314,50.7233
-683.333,42.8009
-682.353,2.21624
-681.373,34.4459
-680.392,38.5747
-679.412,25.8133
-678.431,6.26622
-677.451,22.0722
-676.471,27.6378
-675.49,22.1214
-674.51,25.1345
-673.529,10.4134
-672.549,12.4124
-671.569,7.78398
-670.588,10.5154
-669.608,60.8666
-668.627,91.4525
-667.647,30.7181
-666.667,16.8765
-665.686,20.3314
-664.706,29.5889
-663.726,28.3735
-662.745,19.0001
-661.765,22.789
-660.784,4.39292
-659.804,17.6995
-658.824,18.3745
-657.843,13.2362
-656.863,25.4455
-655.882,43.7769
-654.902,39.3294
-653.922,37.5436
-652.941,28.828
-651.961,46.7563
-650.98,32.0567
-650,39.6776
-649.02,28.8485
-648.039,23.8226
-647.059,28.8652
-646.078,27.593
-645.098,1.91964
-644.118,31.8918
-643.137,34.034
-642.157,32.6648
-641.176,23.8459
-640.196,7.70066
-639.216,24.1266
-638.235,15.835
-637.255,11.7791
-636.275,28.9983
-635.294,23.9655
-634.314,46.1526
-633.333,24.1752
-632.353,15.118
-631.373,27.1459
-630.392,19.8209
-629.412,46.9208
-628.431,43.5591
-627.451,26.1186
-626.471,31.3454
-625.49,23.4433
-624.51,13.3434
-623.529,21.5182
-622.549,21.3048
-621.569,39.9555
-620.588,28.0294
-619.608,46.3008
-618.627,45.5364
-617.647,74.6106
-616.667,68.5538
-615.686,26.839
-614.706,15.4444
-613.726,11.2545
-612.745,21.1109
-611.765,34.095
-610.784,24.1104
-609.804,40.1784
-608.824,39.8376
-607.843,41.7483
-606.863,15.7919
-605.882,20.0294
-604.902,25.4887
-603.922,15.2007
-602.941,17.0958
-601.961,18.9215
-600.98,8.16187
-600,11.7586
-599.02,23.2188
-598.039,44.2943
